smokers_me_2_rate_3_11_7_13, area_code, obese_p_me_2_rate_3_11_7_13, alcohol_cons_2_rate_3_11_7_13
19.3932361132388,210031236,25.2159232857575,3.07538352247735
18.3026987103547,209021206,26.159787504854,3.11322830292687
21.1355389387032,209021207,28.4331928680649,3.09912978614831
19.5497519931265,209021208,28.701119893155,3.07041396025508
13.7132814971256,209031209,23.2760802405244,2.58749213109027
14.5422143632836,209031210,22.9458709914589,2.68711112272933
15.5374195841686,209031215,27.0605122586214,2.73781145063499
29.1820165017716,214011372,33.6230687123342,3.80997862140722
12.4544942280804,209041216,24.9083868163989,2.6132897961777
20.9517473155955,210031237,31.0994660218822,3.097082733399
21.7790899793671,209041219,35.4602672319308,2.98804305855887
17.5976571361259,209041220,26.82225483876,2.7433826312033
18.2314593323026,209041221,26.8971313507277,2.88015814808405
17.5099535531353,209041222,27.1332781649244,2.89348101040968
21.7790899793671,209041223,35.4602672319308,2.98804305855887
21.0289626832461,209041224,29.2042172316531,3.19008091551266
21.0289626832461,209041225,29.2042172316531,3.19008091551266
16.6424695634301,210011228,23.838001949957,2.78553772292944
17.5234951257419,210011229,25.8597624725604,2.87404501989224
16.3967807268241,210011230,23.4034557923969,2.76184006242034
14.4967282870322,210011231,25.0283102826314,2.68421252114943
15.5963816937441,210021232,26.0698135163902,2.7570457057863
15.5963816937441,210021233,26.0698135163902,2.7570457057863
15.5963816937441,210021234,26.0698135163902,2.7570457057863
19.281586376117,210021235,27.5624048034106,3.10729613253228
20.884574525402,210031238,29.4127777711382,3.06611612458066
21.657416471328,210051247,33.9158685969958,3.16122907626429
16.7859892534979,210051248,25.2610897200256,2.72587139107673
17.4164478926894,210031239,27.7623447872006,2.95547928347192
19.9271815127136,210041240,30.4061177173501,3.01114303348262
19.9271815127136,210041241,30.4061177173501,3.01114303348262
20.4134725704276,210051250,26.5471104383239,3.18125088445233
20.8107735292582,211011251,26.7005694363899,3.08150534953874
26.8883129120189,210051242,34.2615418044998,3.39152477783401
20.8107735292582,211011252,26.7005694363899,3.08150534953874
13.5377470328147,211031265,25.7300770237116,2.6240982019237
24.1599706582599,210051243,35.431898875354,3.22490079191018
19.7071695359678,210051244,28.9157044438164,2.95815190600758
20.4134725704276,210051245,26.5471104383239,3.18125088445233
16.7859892534979,210051246,25.2610897200256,2.72587139107673
14.6916857428201,211011257,24.4587344418258,2.62150724549575
18.8100636599471,210051249,29.6191724353802,2.79060191199236
19.746826774679,211011253,27.958412282711,3.13834894628744
17.9237783478165,211011254,26.9280094432079,2.85023137719355
14.6916857428201,211011255,24.4587344418258,2.62150724549575
13.5377470328147,211031268,25.7300770237116,2.6240982019237
14.6916857428201,211011256,24.4587344418258,2.62150724549575
14.6916857428201,211011258,24.4587344418258,2.62150724549575
14.0261717963262,211011259,24.7143791727362,2.68771626002165
14.0261717963262,211011260,24.7143791727362,2.68771626002165
12.487603711593,211021261,22.2425435635828,2.56016017951992
12.487603711593,211021262,22.2425435635828,2.56016017951992
17.8989031051609,211031263,26.7767199994715,2.92022238594064
19.5409603467353,211031264,27.7600509985646,3.05735270887051
17.9363194117259,211031266,26.8220065985626,2.93280058913054
17.8989031051609,211031267,26.7767199994715,2.92022238594064
15.2499488620597,211041269,24.5035529565754,2.73851579017663
13.5888846205615,211041270,23.4565093716428,2.60846820281956
18.9333092568884,211051275,27.6292932825639,2.98741330041552
22.2517982232422,211051276,26.168196559915,3.15445546119431
14.8003197764236,211041271,24.3665262770397,2.7482580298911
13.5888846205615,211041272,23.4565093716428,2.60846820281956
13.5888846205615,211041273,23.4565093716428,2.60846820281956
16.7319849501535,211051274,25.0854954130082,2.78213464264613
16.1527102633088,212021294,25.6137936855643,2.69965992261143
21.706929056309,211051277,29.1376701897476,3.19931243015551
20.1607874126424,211051278,28.6138637851929,3.06611880249254
19.2358135134318,211051279,26.2623195695537,3.03623260706157
18.9333092568884,211051280,27.6292932825639,2.98741330041552
18.9333092568884,211051281,27.6292932825639,2.98741330041552
16.7319849501535,211051282,25.0854954130082,2.78213464264613
19.2358135134318,211051283,26.2623195695537,3.03623260706157
16.7081170853105,212021296,25.5067620183845,2.76475971273444
16.7319849501535,211051284,25.0854954130082,2.78213464264613
20.1607874126424,211051285,28.6138637851929,3.06611880249254
25.1262995235495,211051286,29.8505407645736,3.31326995134728
18.051609082722,212011287,27.1208649018282,2.96440167344361
20.6529982523295,212011288,29.8376891116856,3.19712048195927
18.051609082722,212011289,27.1208649018282,2.96440167344361
24.0871757735033,212011290,32.40361927657,3.55661629219607
22.6223930371934,212011291,29.5078335378093,3.33996020630275
22.6223930371934,212011292,29.5078335378093,3.33996020630275
16.9611400400851,212021293,27.1241088743736,2.83068797547256
26.0009361871409,212021295,34.45321817346,3.22703991171303
18.8514464165532,212021297,30.2575730995191,2.89834270431231
19.7671234863426,212021298,28.1701341053081,2.94799141697028
16.9611400400851,212021299,27.1241088743736,2.83068797547256
24.5696461546969,212031300,29.1482262602418,3.33400548681164
20.7957355090724,212031301,28.730244857118,3.19481163340216
16.9120377452113,212031307,29.2318780721344,2.88852725095686
20.7957355090724,212031308,28.730244857118,3.19481163340216
16.8707200597589,212041309,24.9242563654609,2.85328741639528
16.8707200597589,212041310,24.9242563654609,2.85328741639528
19.7274708674849,212041312,30.3231707811381,2.94598598892119
22.5663131301572,212041311,31.3306399825723,3.0883357132714
17.2235736966832,212041314,26.7953685563464,2.82258868566752
19.6021037798839,212041317,26.429243499182,2.93387519680023
20.8221212806629,212041315,27.7738179012886,2.98827847141315
19.7274708674849,212041316,30.3231707811381,2.94598598892119
19.6021037798839,212041318,26.429243499182,2.93387519680023
15.3993290697449,212051319,24.0390356922496,2.79793250727329
14.0368386685744,212051320,18.7073699452856,2.80097043068931
11.9257952035555,212051321,20.9697846593176,2.4953135224959
13.2669681420044,212051322,21.806752753335,2.6017785851273
21.8602740038103,213011328,28.7729412117758,3.08128817410719
12.8207107137657,212051323,22.2794827607545,2.49626954932582
12.8207107137657,212051324,22.2794827607545,2.49626954932582
13.2669681420044,212051325,21.806752753335,2.6017785851273
15.3993290697449,212051326,24.0390356922496,2.79793250727329
16.1764921152086,213011329,25.4564619011706,2.74793438729438
11.9257952035555,212051327,20.9697846593176,2.4953135224959
20.6257124517199,213011330,28.8425155066591,3.0598991241791
20.0329360058361,213011331,28.9041186851388,2.93834100541131
21.784099078387,213011334,34.0151258220874,3.1193628661776
18.5529546477145,213011332,26.4470024354645,2.86466161358294
21.784099078387,213011333,34.0151258220874,3.1193628661776
21.3194503833284,213011335,30.6538121373605,3.10508533471487
21.3194503833284,213011337,30.6538121373605,3.10508533471487
21.8602740038103,213011336,28.7729412117758,3.08128817410719
21.8602740038103,213011338,28.7729412117758,3.08128817410719
21.8401001098242,213021343,30.2072827647715,3.28234872981828
17.4801421579647,213021345,28.9413056904915,2.85828199395478
14.4458083872103,213021346,23.4330008587952,2.76853596561269
14.4458083872103,213021344,23.4330008587952,2.76853596561269
21.1010345704317,213031347,26.7140379979277,3.10457656593741
15.2079834321543,213031352,24.7272932909196,2.90136610376818
17.9057109834289,213031348,24.8750999480491,3.09383113744717
21.0597058393019,213041353,32.3950240913232,3.27552474169733
16.2401521230768,213041354,24.047186499583,2.68425740825235
16.6093589778307,213041355,27.2384099517847,2.73648260539854
26.1059477712999,213041356,34.0007351114881,3.40232317001992
26.1059477712999,213041357,34.0007351114881,3.40232317001992
13.5415428865629,213031349,20.0973965289267,2.79032289794274
15.2079834321543,213031350,24.7272932909196,2.90136610376818
17.1363613333437,213051361,25.787950391599,2.90805481361331
19.836063266628,213051362,27.3210417333778,3.01440317558059
23.6802309276784,213051363,28.5451228105717,3.47083719051295
13.5447592297361,213051364,21.9875892576657,2.58058503257543
17.03179151918,213051365,26.684232121614,2.82461144197634
17.1363613333437,213051366,25.787950391599,2.90805481361331
23.0344641087974,213051367,29.4096280462458,3.29304852703029
19.836063266628,213051368,27.3210417333778,3.01440317558059
20.969072126567,213051369,28.8103351696897,3.08183219869924
23.8937357179661,214011370,28.2062831696532,3.31817231566746
24.392971023814,214011371,28.6570036598502,3.31374386043982
15.0011043284064,214011373,27.0674798935963,2.81790760155042
23.8937357179661,214011375,28.2062831696532,3.31817231566746
19.7373856950556,214011376,27.9336840727661,2.99796160863001
22.0207033880978,214021377,29.1826637068462,3.16539112808434
14.9302643169927,214021378,24.9552094149228,2.7327236566332
23.2157122784492,214021379,30.5647785751294,3.17742276285828
21.4180010610605,214021380,27.827095494456,3.28967733161338
14.0722458992135,214021381,23.1260508528443,2.61797578063612
14.9302643169927,214021382,24.9552094149228,2.7327236566332
22.1275025412227,214021383,26.0810607623332,3.4053683550633
27.3230700253801,214021384,32.6194641819601,3.34879975373033
25.0166317490583,216031415,32.3835955484448,3.34362894709502
21.4180010610605,214021385,27.827095494456,3.28967733161338
23.0586559276972,216031416,30.4372344849306,3.17574012605833
25.0166317490583,216031417,32.3835955484448,3.34362894709502
19.8904733193852,216031418,28.9472840913179,3.16461742328528
23.0586559276972,216031419,30.4372344849306,3.17574012605833
24.9547352944793,217011420,30.2114794654465,3.30334858553109
22.0735508403706,217011421,27.2943120387536,3.20358973898065
25.8493394125051,215011386,30.8763055517002,3.59636760816536
19.7456141179014,215011387,24.2834793113715,3.12709760871775
24.9547352944793,217011422,30.2114794654465,3.30334858553109
22.0735508403706,217011423,27.2943120387536,3.20358973898065
23.5523405599213,215011388,29.9823663403284,3.39655125032817
19.6752297967607,215011389,26.7437741962231,3.24580982633051
24.3101772956364,215011390,31.5637219236684,3.53663575541676
25.8493394125051,215011391,30.8763055517002,3.59636760816536
25.245690352224,216011409,32.3974960505826,3.38369505324336
25.245690352224,216011410,32.3974960505826,3.38369505324336
25.2919876359716,216021411,33.4191302474621,3.39350692607117
24.340070443679,216021412,32.762435245361,3.34605065931987
25.2919876359716,216021413,33.4191302474621,3.39350692607117
24.340070443679,216021414,32.762435245361,3.34605065931987
23.3036915096216,217021424,31.4803390172722,3.35005272413768
24.7703958343338,217021425,29.1185239145594,3.34642769077604
22.4836211983679,217021426,27.7062711386378,3.33690923171378
23.3036915096216,217021427,31.4803390172722,3.35005272413768
21.0982492337824,217021428,27.617870687556,3.1960979290474
21.0982492337824,217021429,27.617870687556,3.1960979290474
21.0982492337824,217021430,27.617870687556,3.1960979290474
22.4836211983679,217021431,27.7062711386378,3.33690923171378
21.7558792223528,217021432,29.5060057094238,3.31886329020573
21.7558792223528,217021433,29.5060057094238,3.31886329020573
